CustomerID,Age,Gender,City,SubscriptionType,MonthlySpending,Tenure,NumberOfPurchases,CustomerSupportRequests,LoginFrequency,LastActivityDate,SatisfactionScore,PaymentMethod,DeviceType,AutoRenew,ChurnStatus
CUST1713,27,Male,Faisalabad,Basic,18.77,37,60,5,16.0,2026-02-21,4.0,Credit Card,Android,Yes,No
CUST1714,39,Male,Faisalabad,Standard,62.32,12,22,8,26.0,2026-06-15,5.0,EasyPaisa,Android,Yes,No
CUST1715,42,Male,Quetta,Standard,63.43,37,61,7,10.0,2026-03-16,2.0,JazzCash,iPhone,No,Yes
CUST1716,46,Male,Faisalabad,Basic,28.59,3,16,7,2.0,2026-04-22,5.0,Debit Card,Web,Yes,Yes
CUST1717,55,Female,Lahore,Standard,59.53,31,49,2,2.0,2026-02-26,4.0,Bank Transfer,Web,Yes,No
CUST1718,62,Female,Quetta,Basic,15.55,33,58,6,19.0,2026-06-12,3.0,JazzCash,iPhone,Yes,No
CUST1719,30,Female,Peshawar,Basic,18.95,48,74,4,22.0,2026-04-05,3.0,Debit Card,iPhone,Yes,No
CUST1720,36,Male,Quetta,Basic,21.34,2,6,10,27.0,2026-04-02,4.0,Bank Transfer,Android,No,No
CUST1721,48,Female,Faisalabad,Premium,86.69,28,41,7,13.0,2025-12-24,4.0,EasyPaisa,iPhone,No,No
CUST1722,49,Female,Lahore,Basic,10.93,2,9,5,0.0,2026-06-03,2.0,EasyPaisa,iPhone,Yes,Yes
CUST1723,23,Female,Rawalpindi,Basic,11.62,13,18,6,10.0,2025-12-25,4.0,EasyPaisa,Android,No,No
CUST1724,49,Female,Peshawar,Standard,55.92,23,43,0,28.0,2026-03-12,5.0,Debit Card,Web,Yes,No
CUST1725,24,Female,Islamabad,Basic,28.65,6,9,7,3.0,2025-12-29,1.0,JazzCash,Web,No,Yes
CUST1726,40,Male,Multan,Premium,71.95,1,1,0,3.0,2026-05-24,2.0,Bank Transfer,Web,No,Yes
CUST1727,23,Female,Peshawar,Standard,37.46,33,46,7,4.0,2026-04-13,1.0,Debit Card,Android,Yes,Yes
CUST1728,54,Male,Rawalpindi,Basic,20.13,27,33,4,26.0,2026-03-06,4.0,Debit Card,Android,Yes,No
CUST1729,49,Female,Lahore,Standard,58.61,54,79,4,2.0,2026-02-20,4.0,Bank Transfer,Web,Yes,No
CUST1730,21,Male,Quetta,Basic,18.27,4,6,0,2.0,2026-04-20,5.0,Credit Card,iPhone,No,Yes
CUST1731,52,Female,Faisalabad,Basic,19.29,47,67,2,21.0,2026-02-06,2.0,EasyPaisa,Android,Yes,No
CUST1732,32,Female,Quetta,Standard,35.41,42,55,8,10.0,2026-02-16,3.0,Debit Card,Web,Yes,No
CUST1733,61,Male,Multan,Basic,13.66,50,72,1,3.0,2026-05-12,1.0,Debit Card,Web,No,Yes
CUST1734,20,Male,Karachi,Premium,71.24,48,79,3,5.0,2026-03-21,2.0,Bank Transfer,iPhone,Yes,No
CUST1735,52,Male,Faisalabad,Standard,38.4,43,58,1,14.0,2026-01-09,5.0,Credit Card,Android,Yes,No
CUST1736,62,Female,Islamabad,Standard,58.24,9,6,2,9.0,2026-04-05,1.0,Bank Transfer,Web,Yes,No
CUST1737,61,Male,Islamabad,Basic,15.85,55,73,6,27.0,2026-02-06,3.0,Bank Transfer,Web,Yes,No
CUST1738,18,Male,Quetta,Standard,47.87,45,66,0,6.0,2026-05-16,4.0,JazzCash,Web,No,No
CUST1739,20,Male,Karachi,Premium,131.8,33,44,3,13.0,2026-02-21,4.0,EasyPaisa,Web,Yes,No
CUST1740,32,Female,Lahore,Basic,20.2,29,43,5,8.0,2025-12-30,1.0,Credit Card,Android,Yes,No
CUST1741,47,Female,Multan,Standard,56.54,2,1,3,18.0,2026-03-18,2.0,Bank Transfer,iPhone,Yes,Yes
CUST1742,45,Male,Multan,Basic,25.27,36,50,3,28.0,2026-01-14,4.0,EasyPaisa,Web,Yes,No
CUST1743,46,Female,Islamabad,Premium,148.61,51,74,4,29.0,2026-02-16,3.0,Bank Transfer,iPhone,Yes,No
CUST1744,26,Male,Lahore,Standard,58.37,5,10,7,19.0,2026-04-21,2.0,EasyPaisa,Web,No,Yes
CUST1745,25,Male,Peshawar,Standard,39.14,12,12,10,1.0,2026-04-02,2.0,Credit Card,iPhone,Yes,Yes
CUST1746,21,Male,Lahore,Standard,,18,23,9,,2026-05-21,,JazzCash,Android,Yes,No
CUST1747,44,Female,Lahore,Standard,63.72,36,55,2,11.0,2026-05-29,2.0,Debit Card,Android,Yes,No
CUST1748,20,Female,Rawalpindi,Standard,48.18,51,82,7,6.0,2026-05-31,3.0,JazzCash,iPhone,Yes,No
CUST1749,63,Male,Karachi,Basic,26.24,27,38,6,16.0,2026-05-19,1.0,Debit Card,iPhone,No,Yes
CUST1750,54,Male,Peshawar,Basic,27.4,59,83,8,30.0,2026-02-05,4.0,EasyPaisa,Android,Yes,No
CUST1751,21,Male,Lahore,Basic,27.2,4,5,3,3.0,2026-04-16,3.0,EasyPaisa,Android,Yes,Yes
CUST1752,24,Male,Quetta,Basic,21.41,34,52,1,28.0,2026-06-11,1.0,Debit Card,iPhone,No,No
CUST1753,32,Female,Faisalabad,Premium,98.92,60,86,8,17.0,2026-03-18,4.0,Credit Card,Web,No,No
CUST1754,23,Female,Quetta,Premium,139.01,16,25,9,10.0,2026-04-17,5.0,Bank Transfer,iPhone,Yes,No
CUST1755,60,Female,Karachi,Standard,45.45,43,56,3,27.0,2026-04-16,2.0,Bank Transfer,Android,Yes,No
CUST1756,43,Male,Karachi,Basic,16.1,43,64,3,18.0,2026-01-19,2.0,Credit Card,Web,Yes,No
CUST1757,35,Male,Faisalabad,Standard,69.4,4,4,8,30.0,2026-03-13,5.0,Bank Transfer,iPhone,No,No
CUST1758,51,Male,Rawalpindi,Standard,68.84,5,5,10,3.0,2026-02-03,5.0,Credit Card,Android,Yes,Yes
CUST1759,33,Female,Faisalabad,Standard,55.79,6,10,0,4.0,2026-03-24,2.0,Bank Transfer,Web,Yes,Yes
CUST1760,21,Female,Islamabad,Premium,133.61,52,83,5,10.0,2026-03-18,3.0,EasyPaisa,Web,Yes,No
CUST1761,58,Male,Peshawar,Basic,10.39,31,46,2,29.0,2026-05-24,3.0,EasyPaisa,Web,Yes,No
CUST1762,35,Female,Quetta,Basic,23.19,57,80,2,10.0,2026-03-30,5.0,Credit Card,Web,Yes,No
CUST1763,46,Male,Karachi,Basic,12.99,7,6,0,28.0,2026-04-12,5.0,Debit Card,iPhone,Yes,No
CUST1764,34,Female,Faisalabad,Basic,14.61,54,86,7,15.0,2026-01-07,3.0,Bank Transfer,Web,No,No
CUST1765,30,Female,Faisalabad,Standard,47.41,1,1,8,1.0,2026-01-07,2.0,JazzCash,Web,No,Yes
CUST1766,46,Female,Rawalpindi,Basic,20.13,48,73,5,1.0,2026-05-27,5.0,Bank Transfer,Web,Yes,No
CUST1767,59,Male,Islamabad,Standard,46.94,52,78,7,20.0,2026-03-17,1.0,EasyPaisa,Android,Yes,Yes
CUST1768,49,Male,Islamabad,Premium,78.14,22,35,1,23.0,2026-02-10,2.0,EasyPaisa,iPhone,Yes,No
CUST1769,54,Male,Faisalabad,Basic,17.82,23,30,1,25.0,2026-05-04,4.0,JazzCash,Android,No,No
CUST1770,57,Male,Quetta,Basic,16.55,53,73,8,6.0,2026-05-23,4.0,Debit Card,iPhone,Yes,No
CUST1771,27,Male,Lahore,Standard,36.54,56,91,0,8.0,2026-06-12,5.0,Credit Card,iPhone,Yes,No
CUST1772,24,Female,Islamabad,Basic,21.76,11,19,4,9.0,2026-02-01,4.0,Debit Card,Android,Yes,No
CUST1773,52,Male,Quetta,Standard,38.31,45,69,6,9.0,2026-05-14,1.0,EasyPaisa,Android,Yes,Yes
CUST1774,36,Female,Peshawar,Standard,54.66,59,80,6,2.0,2026-03-22,1.0,Bank Transfer,iPhone,No,Yes
CUST1775,56,Male,Multan,Basic,20.87,37,63,4,18.0,2026-03-10,5.0,JazzCash,Android,No,No
CUST1776,64,Female,Multan,Standard,62.12,45,57,3,7.0,2026-03-06,3.0,Credit Card,iPhone,Yes,No
CUST1777,61,Male,Islamabad,Basic,10.25,33,56,5,11.0,2026-01-01,2.0,JazzCash,Android,No,Yes
CUST1778,26,Female,Quetta,Standard,63.34,19,29,5,26.0,2026-04-02,1.0,Credit Card,Android,Yes,No
CUST1779,23,Male,Faisalabad,Standard,56.03,41,52,0,13.0,2026-05-22,3.0,Credit Card,Android,Yes,No
CUST1780,32,Female,Islamabad,Basic,15.88,11,18,7,18.0,2026-03-26,2.0,EasyPaisa,Android,Yes,Yes
CUST1781,29,Male,Multan,Standard,56.83,28,34,8,11.0,2026-03-30,3.0,EasyPaisa,iPhone,No,No
CUST1782,53,Male,Lahore,Basic,21.55,40,65,4,20.0,2026-01-15,2.0,EasyPaisa,Android,Yes,No
CUST1783,23,Male,Faisalabad,Basic,20.19,38,56,10,0.0,2026-04-22,4.0,Bank Transfer,Web,No,Yes
CUST1784,43,Female,Peshawar,Standard,52.83,16,20,3,13.0,2026-01-04,4.0,Debit Card,Web,Yes,No
CUST1785,22,Male,Quetta,Premium,72.43,54,87,10,20.0,2026-02-13,1.0,JazzCash,iPhone,Yes,Yes
CUST1786,44,Female,Peshawar,Basic,24.95,45,62,0,13.0,2025-12-26,1.0,Debit Card,Web,No,Yes
CUST1787,30,Male,Quetta,Basic,22.86,35,61,7,0.0,2026-06-07,5.0,EasyPaisa,Web,No,Yes
CUST1788,47,Male,Peshawar,Basic,22.23,51,74,7,26.0,2026-05-05,5.0,Debit Card,iPhone,Yes,No
CUST1789,46,Female,Faisalabad,Basic,28.56,15,13,3,12.0,2026-02-19,3.0,JazzCash,Android,Yes,No
CUST1790,29,Female,Rawalpindi,Standard,65.94,53,73,8,2.0,2026-02-18,4.0,Bank Transfer,Web,Yes,No
CUST1791,23,Male,Lahore,Standard,66.64,17,26,4,18.0,2026-04-13,2.0,Bank Transfer,Web,Yes,No
CUST1792,61,Female,Faisalabad,Premium,,20,24,6,,2026-06-17,,Debit Card,iPhone,Yes,No
CUST1793,38,Male,Faisalabad,Standard,66.38,53,77,2,16.0,2025-12-28,3.0,Credit Card,Android,Yes,No
CUST1794,45,Male,Multan,Premium,107.66,12,23,5,29.0,2026-01-29,3.0,JazzCash,iPhone,No,No
CUST1795,63,Male,Rawalpindi,Basic,29.39,29,46,10,29.0,2026-06-06,1.0,EasyPaisa,Web,Yes,No
CUST1796,59,Male,Rawalpindi,Standard,63.13,53,81,8,23.0,2026-01-02,4.0,Bank Transfer,Web,Yes,No
CUST1797,21,Male,Faisalabad,Basic,15.49,16,23,8,21.0,2026-01-23,4.0,Debit Card,iPhone,No,No
CUST1798,23,Male,Faisalabad,Basic,16.89,20,27,2,8.0,2026-01-21,4.0,Credit Card,Android,Yes,No
CUST1799,51,Male,Lahore,Standard,56.83,19,26,2,5.0,2026-04-07,4.0,EasyPaisa,Web,Yes,No
CUST1800,54,Male,Lahore,Basic,18.05,47,78,6,29.0,2026-01-29,2.0,JazzCash,Android,Yes,No
CUST1801,58,Female,Lahore,Basic,17.39,23,31,4,20.0,2026-04-10,1.0,Debit Card,iPhone,No,Yes
CUST1802,55,Female,Karachi,Basic,10.3,53,80,1,19.0,2026-01-18,4.0,Debit Card,Android,Yes,No
CUST1803,56,Female,Islamabad,Basic,14.8,29,43,0,5.0,2026-03-30,5.0,Bank Transfer,Web,Yes,No
CUST1804,27,Male,Peshawar,Premium,98.65,24,27,8,24.0,2026-06-20,1.0,Debit Card,Android,No,No
CUST1805,29,Male,Islamabad,Standard,68.43,44,63,1,1.0,2026-06-11,1.0,EasyPaisa,Web,Yes,Yes
CUST1806,62,Female,Islamabad,Premium,70.66,53,94,9,2.0,2026-05-26,5.0,Debit Card,iPhone,Yes,No
CUST1807,27,Male,Rawalpindi,Standard,31.37,55,81,9,18.0,2026-06-01,4.0,Credit Card,Web,Yes,No
CUST1808,30,Male,Islamabad,Basic,22.12,54,77,5,21.0,2026-05-12,5.0,Debit Card,Android,Yes,No
CUST1809,50,Female,Karachi,Basic,20.38,17,34,9,2.0,2026-06-11,4.0,JazzCash,Web,Yes,No
CUST1810,39,Female,Multan,Basic,15.25,37,50,4,1.0,2026-02-24,4.0,JazzCash,iPhone,Yes,No
CUST1811,52,Female,Islamabad,Standard,51.02,28,45,4,15.0,2026-02-11,1.0,JazzCash,Android,Yes,No
CUST1812,48,Female,Lahore,Premium,136.58,51,69,7,25.0,2026-04-08,4.0,Bank Transfer,Android,Yes,No
CUST1813,25,Female,Rawalpindi,Basic,29.64,28,39,1,24.0,2026-05-17,3.0,EasyPaisa,Android,Yes,No
CUST1814,40,Female,Multan,Basic,24.68,12,12,2,4.0,2025-12-31,3.0,Credit Card,Web,No,Yes
CUST1815,54,Female,Multan,Standard,63.28,54,81,9,2.0,2026-05-05,4.0,Credit Card,iPhone,Yes,No
CUST1816,47,Male,Multan,Standard,65.95,26,35,4,12.0,2026-04-23,5.0,Credit Card,Android,No,No
CUST1817,39,Female,Quetta,Premium,80.11,26,39,4,8.0,2026-05-26,4.0,Debit Card,iPhone,No,No
CUST1818,62,Male,Islamabad,Basic,10.32,42,60,9,4.0,2026-06-20,1.0,Debit Card,iPhone,Yes,Yes
CUST1819,46,Male,Islamabad,Basic,16.78,39,59,1,21.0,2026-02-17,4.0,EasyPaisa,Android,Yes,No
CUST1820,33,Male,Peshawar,Basic,26.91,14,13,3,20.0,2026-04-12,4.0,Bank Transfer,Web,Yes,No
CUST1821,41,Female,Peshawar,Premium,94.15,11,20,5,23.0,2026-05-25,1.0,EasyPaisa,Web,Yes,No
CUST1822,55,Female,Karachi,Premium,73.35,55,87,4,16.0,2026-02-16,1.0,JazzCash,Android,No,No
CUST1823,42,Female,Quetta,Basic,13.71,42,59,1,29.0,2026-03-27,1.0,EasyPaisa,iPhone,No,No
CUST1824,30,Male,Lahore,Standard,49.27,46,64,6,26.0,2026-05-06,2.0,Debit Card,iPhone,Yes,No
CUST1825,28,Female,Faisalabad,Basic,21.31,29,44,6,17.0,2026-04-07,3.0,EasyPaisa,Web,Yes,No
CUST1826,28,Male,Peshawar,Basic,17.47,13,9,7,5.0,2026-04-18,4.0,Credit Card,Web,Yes,No
CUST1827,21,Female,Karachi,Basic,26.98,44,69,6,19.0,2026-05-31,1.0,Credit Card,iPhone,No,Yes
CUST1828,29,Male,Karachi,Premium,132.44,20,32,7,11.0,2026-03-09,1.0,Debit Card,iPhone,No,No
CUST1829,31,Female,Karachi,Basic,26.61,17,14,8,28.0,2026-03-24,4.0,Credit Card,Android,Yes,No
CUST1830,48,Male,Faisalabad,Standard,50.09,43,72,5,24.0,2026-02-07,4.0,Bank Transfer,Android,Yes,No
CUST1831,55,Female,Karachi,Standard,33.52,8,20,7,0.0,2026-04-25,2.0,JazzCash,Web,No,Yes
CUST1832,52,Female,Multan,Standard,40.65,51,78,6,23.0,2026-01-02,2.0,EasyPaisa,Android,Yes,No
CUST1833,39,Male,Quetta,Standard,64.13,60,82,10,8.0,2026-02-16,3.0,Debit Card,Android,Yes,No
CUST1834,38,Male,Peshawar,Basic,18.51,23,35,0,21.0,2026-03-13,5.0,JazzCash,Android,Yes,No
CUST1835,39,Male,Peshawar,Basic,15.25,9,8,8,23.0,2026-02-17,2.0,Bank Transfer,Web,Yes,Yes
CUST1836,48,Female,Islamabad,Premium,135.44,17,36,3,22.0,2026-06-04,4.0,JazzCash,Android,Yes,No
CUST1837,57,Male,Rawalpindi,Premium,143.09,15,19,0,24.0,2026-04-23,2.0,Credit Card,Android,Yes,No
CUST1838,22,Male,Lahore,Basic,17.34,57,88,10,5.0,2026-01-21,3.0,Credit Card,iPhone,Yes,No
CUST1839,27,Male,Islamabad,Premium,108.8,20,31,2,9.0,2026-01-06,3.0,Credit Card,iPhone,Yes,No
CUST1840,24,Female,Faisalabad,Basic,15.63,26,44,3,9.0,2026-01-31,5.0,Debit Card,iPhone,No,No
CUST1841,29,Female,Lahore,Basic,16.33,22,30,1,1.0,2026-03-19,4.0,Credit Card,Web,Yes,No
CUST1842,45,Female,Karachi,Standard,62.76,55,85,6,29.0,2026-06-05,3.0,EasyPaisa,Web,Yes,No
CUST1843,57,Male,Multan,Basic,20.1,47,69,10,8.0,2026-01-01,2.0,Credit Card,Web,Yes,Yes
CUST1844,39,Male,Quetta,Standard,58.74,12,21,8,12.0,2026-04-24,5.0,Debit Card,Web,No,No
CUST1845,62,Male,Lahore,Basic,29.6,32,52,2,20.0,2026-01-20,4.0,Debit Card,Android,Yes,No
CUST1846,57,Male,Faisalabad,Premium,93.11,59,88,1,23.0,2026-04-12,4.0,Bank Transfer,Web,No,No
CUST1847,33,Female,Quetta,Basic,26.22,5,14,8,12.0,2025-12-28,4.0,Debit Card,Android,No,No
CUST1848,20,Female,Lahore,Standard,52.5,44,76,0,5.0,2026-03-23,5.0,Bank Transfer,iPhone,Yes,No
CUST1849,37,Male,Lahore,Standard,57.58,46,66,3,9.0,2026-05-04,4.0,Credit Card,Web,Yes,No
CUST1850,46,Male,Karachi,Premium,112.71,42,63,7,5.0,2026-04-16,3.0,Credit Card,Android,Yes,No
CUST1851,56,Male,Karachi,Basic,12.7,33,52,3,12.0,2026-06-16,4.0,Bank Transfer,Android,No,No
CUST1852,42,Male,Rawalpindi,Basic,28.18,18,26,0,27.0,2026-03-06,3.0,EasyPaisa,iPhone,No,No
CUST1853,25,Male,Faisalabad,Basic,15.42,5,10,7,27.0,2026-01-07,3.0,Credit Card,Android,Yes,No
CUST1854,43,Male,Islamabad,Premium,70.69,3,1,5,25.0,2026-02-26,1.0,Debit Card,Android,No,Yes
CUST1855,30,Male,Lahore,Premium,135.14,47,63,3,3.0,2026-01-17,4.0,Debit Card,Android,No,No
CUST1856,29,Female,Rawalpindi,Basic,20.11,10,14,7,15.0,2026-04-15,3.0,Credit Card,Android,Yes,No
CUST1857,39,Male,Islamabad,Standard,66.36,41,64,0,12.0,2026-05-28,3.0,Bank Transfer,Web,Yes,No
CUST1858,52,Male,Multan,Standard,35.1,42,67,7,3.0,2026-04-12,3.0,Bank Transfer,Web,Yes,Yes
CUST1859,29,Male,Lahore,Basic,11.97,20,42,6,15.0,2026-06-01,3.0,Debit Card,Web,Yes,No
CUST1860,28,Female,Rawalpindi,Basic,18.29,50,80,5,27.0,2026-03-03,5.0,Debit Card,Web,Yes,No
CUST1861,54,Male,Multan,Basic,10.85,60,95,6,30.0,2026-03-23,4.0,EasyPaisa,Web,No,No
CUST1862,37,Female,Islamabad,Premium,91.01,52,80,2,9.0,2026-04-13,1.0,Bank Transfer,Web,Yes,No
CUST1863,31,Female,Karachi,Standard,60.34,16,8,6,13.0,2026-04-12,5.0,Credit Card,Android,Yes,No
CUST1864,33,Male,Rawalpindi,Premium,127.72,57,91,7,9.0,2026-01-11,4.0,Debit Card,Android,No,No
CUST1865,38,Female,Peshawar,Standard,55.2,6,17,5,2.0,2026-01-13,4.0,JazzCash,Android,Yes,No
CUST1866,38,Male,Islamabad,Standard,59.92,32,47,5,16.0,2026-02-02,3.0,JazzCash,Android,Yes,No
CUST1867,18,Male,Karachi,Standard,34.0,56,91,0,7.0,2026-03-22,3.0,EasyPaisa,Web,Yes,No
CUST1868,39,Female,Karachi,Premium,106.99,54,77,7,14.0,2026-02-08,1.0,Bank Transfer,Web,No,No
CUST1869,46,Female,Rawalpindi,Premium,94.85,46,63,10,3.0,2026-02-10,5.0,Bank Transfer,Android,Yes,No
CUST1870,43,Female,Islamabad,Standard,65.19,57,90,10,25.0,2026-03-05,1.0,Debit Card,Android,No,No
CUST1871,39,Female,Karachi,Standard,50.8,19,30,8,5.0,2026-04-16,5.0,JazzCash,Web,No,No
CUST1872,31,Male,Quetta,Standard,47.73,39,62,10,17.0,2026-01-17,5.0,JazzCash,Web,Yes,No
CUST1873,26,Male,Peshawar,Basic,20.7,52,72,6,7.0,2026-03-12,3.0,EasyPaisa,iPhone,Yes,No
CUST1874,48,Male,Lahore,Standard,45.12,57,86,3,23.0,2026-01-16,3.0,Debit Card,Web,Yes,No
CUST1875,34,Male,Karachi,Basic,11.92,49,81,4,3.0,2026-06-01,5.0,JazzCash,Android,No,No
CUST1876,59,Male,Faisalabad,Premium,121.31,2,4,6,4.0,2026-04-22,2.0,Credit Card,Android,No,Yes
CUST1877,38,Female,Quetta,Basic,26.57,18,18,6,10.0,2026-03-01,1.0,Credit Card,Web,No,Yes
CUST1878,62,Female,Faisalabad,Standard,36.59,54,76,1,30.0,2026-01-12,4.0,EasyPaisa,Web,Yes,No
CUST1879,43,Female,Faisalabad,Basic,25.85,8,14,7,21.0,2026-01-19,3.0,JazzCash,Android,Yes,No
CUST1880,48,Male,Islamabad,Standard,43.67,42,59,3,3.0,2026-02-26,2.0,JazzCash,Android,No,Yes
CUST1881,62,Female,Faisalabad,Standard,44.41,22,42,4,7.0,2026-02-08,1.0,JazzCash,iPhone,Yes,No
CUST1882,33,Male,Islamabad,Basic,17.47,58,85,9,8.0,2026-06-05,5.0,Bank Transfer,iPhone,Yes,No
CUST1883,57,Female,Peshawar,Basic,24.21,45,64,5,27.0,2026-02-11,3.0,EasyPaisa,Android,Yes,No
CUST1884,60,Male,Multan,Basic,20.33,18,30,6,13.0,2026-05-08,2.0,Credit Card,iPhone,Yes,Yes
CUST1885,48,Male,Faisalabad,Basic,16.09,17,25,0,28.0,2026-02-25,3.0,JazzCash,iPhone,Yes,No
CUST1886,59,Male,Rawalpindi,Premium,136.58,54,80,1,4.0,2025-12-23,1.0,Credit Card,iPhone,Yes,No
CUST1887,62,Male,Islamabad,Basic,10.42,11,12,8,13.0,2026-02-22,1.0,Bank Transfer,Android,Yes,Yes
CUST1888,45,Female,Multan,Basic,12.15,23,28,7,18.0,2026-05-22,1.0,Bank Transfer,Web,No,Yes
CUST1889,19,Male,Faisalabad,Standard,41.01,42,51,4,17.0,2026-01-13,5.0,Debit Card,Web,No,No
CUST1890,29,Male,Multan,Basic,16.81,33,55,0,26.0,2026-04-17,2.0,Credit Card,Web,Yes,No
CUST1891,48,Female,Quetta,Basic,24.26,47,69,0,29.0,2026-02-07,2.0,Bank Transfer,iPhone,No,No
CUST1892,20,Male,Islamabad,Basic,28.88,54,81,3,21.0,2026-03-01,5.0,Debit Card,iPhone,Yes,No
CUST1893,35,Male,Multan,Basic,17.51,58,83,4,29.0,2026-05-13,2.0,Bank Transfer,Android,No,No
CUST1894,41,Male,Multan,Basic,23.07,5,4,7,16.0,2026-01-10,5.0,EasyPaisa,Web,Yes,No
CUST1895,34,Male,Multan,Basic,13.3,24,33,6,27.0,2026-02-10,5.0,Bank Transfer,Android,No,No
CUST1896,49,Male,Islamabad,Standard,64.89,59,90,1,10.0,2026-01-06,5.0,Debit Card,Web,No,No
CUST1897,30,Female,Islamabad,Standard,61.67,24,40,0,7.0,2026-01-23,2.0,Debit Card,Web,Yes,No
CUST1898,52,Male,Faisalabad,Standard,38.02,23,37,9,14.0,2026-05-13,5.0,Debit Card,Web,No,No
CUST1899,20,Female,Multan,Standard,40.2,59,88,2,8.0,2026-01-11,1.0,Debit Card,Android,Yes,No
CUST1900,39,Male,Islamabad,Basic,23.96,13,14,3,23.0,2026-01-24,2.0,JazzCash,iPhone,Yes,No
CUST1901,48,Male,Faisalabad,Basic,16.26,20,39,2,25.0,2026-02-12,2.0,Debit Card,iPhone,Yes,No
CUST1902,43,Female,Lahore,Basic,23.2,47,69,2,18.0,2026-03-09,4.0,JazzCash,Web,Yes,No
CUST1903,64,Male,Peshawar,Basic,24.31,11,22,10,28.0,2026-04-21,4.0,Credit Card,iPhone,Yes,No
CUST1904,63,Female,Multan,Premium,90.62,40,59,5,20.0,2026-02-02,3.0,JazzCash,Web,Yes,No
CUST1905,61,Female,Faisalabad,Basic,,5,1,7,,2026-01-28,,Debit Card,Android,Yes,No
CUST1906,53,Female,Islamabad,Standard,48.79,37,58,6,10.0,2026-04-10,5.0,Credit Card,Web,Yes,No
CUST1907,55,Female,Rawalpindi,Premium,,16,31,9,,2026-02-09,,Credit Card,Web,No,No
CUST1908,19,Male,Karachi,Standard,38.87,12,16,0,15.0,2026-02-22,1.0,Credit Card,Android,No,No
CUST1909,26,Female,Peshawar,Premium,140.77,11,15,7,22.0,2026-02-28,5.0,JazzCash,Web,Yes,No
CUST1910,60,Female,Lahore,Basic,23.63,7,21,6,27.0,2026-01-07,5.0,JazzCash,Web,Yes,No
CUST1911,61,Male,Karachi,Basic,11.04,50,64,3,8.0,2026-06-20,4.0,EasyPaisa,Web,Yes,No
CUST1912,34,Male,Lahore,Standard,53.38,32,48,5,27.0,2026-01-08,1.0,JazzCash,Android,Yes,No
CUST1913,18,Female,Lahore,Basic,12.62,14,12,8,3.0,2026-01-31,1.0,Debit Card,Web,No,Yes
CUST1914,21,Female,Islamabad,Basic,23.23,18,31,9,4.0,2026-03-07,4.0,Credit Card,Web,Yes,No
CUST1915,53,Male,Quetta,Standard,64.51,54,77,2,28.0,2026-06-05,4.0,Bank Transfer,iPhone,Yes,No
CUST1916,18,Female,Karachi,Basic,27.91,1,5,3,13.0,2026-04-18,5.0,Credit Card,Web,Yes,No
CUST1917,49,Female,Islamabad,Standard,46.35,42,63,4,30.0,2026-03-08,4.0,JazzCash,Android,No,No
CUST1918,45,Male,Lahore,Premium,74.46,7,10,6,5.0,2026-06-15,5.0,EasyPaisa,Android,Yes,No
CUST1919,43,Female,Peshawar,Basic,18.56,8,17,6,12.0,2026-03-30,5.0,Bank Transfer,iPhone,Yes,No
CUST1920,55,Female,Multan,Standard,33.56,25,44,7,1.0,2026-04-13,1.0,Debit Card,iPhone,Yes,Yes
CUST1921,57,Male,Quetta,Basic,15.58,39,56,6,15.0,2026-01-17,5.0,JazzCash,iPhone,No,No
CUST1922,45,Female,Quetta,Standard,68.76,29,48,3,8.0,2026-05-20,3.0,JazzCash,Android,No,No
CUST1923,55,Male,Karachi,Premium,120.44,20,32,7,22.0,2026-04-04,1.0,Bank Transfer,iPhone,Yes,No
CUST1924,39,Female,Lahore,Basic,28.15,48,75,7,0.0,2026-06-05,5.0,Credit Card,iPhone,Yes,No
CUST1925,45,Female,Peshawar,Standard,61.06,36,52,0,0.0,2026-05-22,2.0,JazzCash,Web,Yes,Yes
CUST1926,42,Male,Quetta,Premium,129.94,17,24,3,21.0,2026-03-02,2.0,JazzCash,iPhone,Yes,No
CUST1927,47,Female,Islamabad,Basic,15.03,28,37,7,19.0,2026-01-07,3.0,Debit Card,iPhone,No,No
CUST1928,58,Female,Islamabad,Standard,52.83,6,15,1,6.0,2026-04-07,2.0,EasyPaisa,iPhone,Yes,Yes
CUST1929,27,Male,Islamabad,Premium,74.83,37,51,6,19.0,2026-05-21,2.0,Bank Transfer,iPhone,No,Yes
CUST1930,40,Male,Rawalpindi,Standard,56.61,54,71,6,24.0,2026-02-17,3.0,Credit Card,iPhone,Yes,No
CUST1931,34,Male,Multan,Premium,145.74,37,58,7,6.0,2026-01-17,4.0,Debit Card,Android,No,No
CUST1932,36,Male,Multan,Basic,22.88,44,69,10,1.0,2026-05-31,3.0,Bank Transfer,iPhone,Yes,Yes
CUST1933,63,Female,Karachi,Basic,10.57,8,20,7,22.0,2026-01-31,2.0,Bank Transfer,Web,No,Yes
CUST1934,40,Female,Islamabad,Basic,15.4,49,73,0,25.0,2026-05-22,4.0,Bank Transfer,Web,Yes,No
CUST1935,62,Female,Multan,Premium,81.26,3,5,9,30.0,2026-01-09,3.0,Bank Transfer,iPhone,Yes,No
CUST1936,56,Female,Islamabad,Premium,134.79,20,28,3,23.0,2026-04-28,4.0,Debit Card,iPhone,Yes,No
CUST1937,51,Male,Lahore,Standard,59.11,55,91,4,17.0,2026-06-08,3.0,EasyPaisa,Android,Yes,No
